Data Transfer/Transmission/Cloud Connectivity-SA,Data Transfer/Transmission/Wireless Connectivity-SA,Data Transfer/Transmission/Wireless Setup-SA,Data Transfer/Transmission/Data Transfer Error-SA,Body/Design/Size-SA,Body/Design/Initialization Speed-SA,Body/Design/Build Quality-SA,Body/Design/Audible Noise-SA,OS Compatibility/iOS Compatibility-SA,OS Compatibility/Mac Compatibility-SA,OS Compatibility/Windows Compatibility-SA,Print Quality/Color Print Quality-SA,Print Quality/Overall Print Quality-SA,Print Quality/Monochrome Print Quality-SA,Print Quality/Print Speed-SA,Print Quality/Duplex Printing-SA,Error Messages/Error B200-SA,Error Messages/Non-specific/Unknown-SA,Error Messages/Paper Jam-SA,Ink/Ink Consumption-SA,Printing Media/Paper Feed-SA,Printing Media/CD/DVD Printing-SA,Customer Care/Agent Knowledge-SA,Customer Care/Overall Customer Service-SA,Software/Driver Performance-SA,Product Documentation/Documentation Clarity-SA,Product Documentation/Documentation Format-SA,Feature Request/Paper Feed Options-SA,Settings & Modes/Sleep/Power Save Mode-SA,Fax/Scan Function/Fax/Scan Operation-SA,Features & Functions/Menu Functions-SA,Sentence,Sentence#
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"It is too slow and eats up ink.",18096
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"Printer may work one day, but then scanner doesn't.",18097
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"When you press OK it restarts, wasting a lot of ink and losing any incoming faxes it would not print while in this mode.",18101
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"It has also started to randomly lose its wifi connection which requires a restart to reset and again wastes more ink.",18104
0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(Windows XP/Vista/7/8 or Mac 10.x) Any other details you'd like to give will only help the Community better understand your issue!",18110
0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Re: Canon MX922 printer says it loses power one a day while being plugged into a UPS - I use Yosemite on the Mac, Windows 7 Pro on the PC and IOS 8 on the iphone.",18113
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"Re: Canon MX 922 not scanning -message: ""An error occurred while communicating with the scanner.",18117
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"To have a better understanding of your issue, please let everyone know if you are connected via USB or WI-FI.",18119
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Trying to scan on my MacBook Pro with OSX 10.11.2 This has worked with no problem before.",18124
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(-9923)"" It is printing fine.",18126
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"It still prints fine, but I still get the same error.",18128
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"I'm trying to print a photo out today and found that the Yello ink was not printing out leaving everything with either red or blue tones from the other colors.",18133
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"the red and blue printed out by they yellow did not.",18139
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"The Link Quality indicates the signal quality excluding the noise while communicating, ranging from 0% to 100%.",18152
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"If the machine cannot communicate with the computer over a Wireless LAN for the wall material, place the machine and the computer in the same room or floor.",18157
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Interference can come from Bluetooth devices, cordless phones, microwave ovens and other nearby wireless networks if they are on overlapping channels.",18163
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Also, routers have a feature that will disconnect devices that have not been in use for a period of time.",18165
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"If you do not use your printer, the router will stop sending wireless signals to it and will become disconnected from the network.",18166
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"It loses WiFi connections between print jobs requiring me to re-establish wireless printing each time.",18171
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Running Mac Sierra latest version",18173
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"My Canon MX892 Printer/Multifunction decided to give me Error Code B200 yesterday.",18181
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"Re: Disc Label not centered on MX922 - Hi, Snuffy410!",18193
0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"So that the Community can help you better, we will need to know exactly which operating system is running on your computer (Windows or Mac OS X, and which version thereof), and which applications you're printing from.",18194
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"Re: Disc Label not centered on MX922 - The OS is Windows 10 Pro; The App is Acoustica CD Label Maker V 3.33.",18198
0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Here is my setup: I have a desktop connected by ethernet cable to my router which is a Linksys WRT 1900 AC which in turn is hosting a wireless network (of course).",18201
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"I have a laptop connected to the wireless network and the laptop can access the printer with no problems.",18202
0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"However, the desktop, connected through the ethernet port, cannot locate the printer.",18203
0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Now, even with the driver software, it cannot connect to the printer.",18207
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Using my laptop is all well and good, but for school work, a desktop is king.",18209
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"I forgot to mention - both desktop and laptop are running Windows 10.",18210
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"The printer should be able to communicate with the desktop if they are connected to the same router.",18212
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Does your computer connect to a VPN or external network?",18213
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"If so, you would have to disconnect and remain on the local network in order to access the printer.",18214
0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"I have been scanning over a home network to my iMac without problem from my MX922 without problem for some time.",18218
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"Now I get an error message 2.249.0, the scanner is not available while in use by another application or user...",18219
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Restarting things does not seem to help, nor does re-selectin the IMac as the scan destination.",18220
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Running OSX 10.9.5.",18221
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Canon support couldn't fix it.",18227
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Re: Scanner not available while in use - error - Isn't there a general solution for this error message?",18233
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"I just ran into this error as well.",18235
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Then logged into my user account but got this error.",18237
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Re: Scanner not available while in use - error - OK, I went through the steps of deleting the printer, reinstalling the drivers, etc., and even though I can still print, I get the exact same message error I did before when I try to scan.",18239
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"I never did find time to have an extended call with Canon support.",18243
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"Then, it happened that I upgraded to El Capitan OS on my iMac, and while I was at it, went back and updated the driver (which I had previously done a year ago for my old operating system without fixing the scanner issue) for the MX922 to the latest driver for El Capitan, and surprise!",18245
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Re: MX922 Scan Feeder Crooked - Hi mikebkatz, There is a setting in the IJ Scan Utility that can be disabled that will resolve this issue.",18249
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Whenever I scan using my MX922 with the document feeder on top, the final scanned page is crooked within the document.",18265
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Is there anything that can be done to realign the paper feed to produce straighter scans?",18267
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"How do i restore wireless connectivity to our mx 922",18268
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Re: How do i restore wireless connectivity to our mx 922 printer?",18269
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"If so, you can re-do the wireless setup from the operation panel of the printer itself.",18271
0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"I have printed off about three or four files, then clicked on copy, copied one thing, and now it is stuck on copy and will not allow me to print from my Mac.",18278
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Printing from computer is separate.",18293
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Finally took the simple step of uninstalling the printer, connecting it to the printer, and installing the printer again from the disk.",18296
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Worked fine when connected to router.",18311
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Appears to request USB connection, but does not work when cabled to computer.",18313
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Still prints fine in wireless mode and can create TIF files.",18314
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"I will call Canon asap.",18323
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"My out of warranty 3-year-old Canon Pixma MX922 Printer has started printing blank (completely white) pages.",18324
0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"It can't seem to find the router, but it also won't print using the usb.",18334
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"When I try to print I get a ""Printer Not Responding"" error message.",18336
0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"The printer has no problem connecting to the new wireless network but my HP desktop (Windows 7 Ultimate, 64bit) can't detect the printer.",18337
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Re: mx 922 not working because of new router - I am running windows 7 on an hp laptop.",18342
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"At first I could print 1 page and then it would say printer not responding.",18345
0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"I plugged it in with usb and it printed for a while and then kept saying printer is offline.",18346
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"My mx922 doesn't have a settings item.",18350
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"I have a Canon PIXMA MX-922 and the scanner stopped working (right in the middle of something important).",18353
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,"When I start from the computer, it starts out well, sucking the paper into the scanner, then it fails.",18359
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"Re: MX922 Scanner stopped working all of a sudden. - Hi williampeck1958, To see if the scanner can scan at all from the computer, I would like to have you try and scan from the Microsoft Paint program.",18360
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"Re: MX922 Scanner stopped working all of a sudden. - Hi, williampeck1958!",18374
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Is this how your printer is normally connected to your computer, or do you normally use a wireless connection?",18377
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"Re: MX922 Scanner stopped working all of a sudden. - I'm using Windows 7 Enterprise, SP-1.",18380
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"I don't use a wireless connection (because that never worked).",18381
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"Re: MX922 Scanner stopped working all of a sudden. - very interesting . . .",18387
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"However, it spit out a blank page.",18396
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"I'm running win 7 and connecting to the printer via wifi from two different pcs.",18400
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"Re: MX922 won't actually print - As an addendum - all the troubleshooting I've been doing is using up a lot of ink - that is not ending up on paper.",18409
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"I've replaced 2 ink cartridges since this started.",18410
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"The message says to remove all tape (or whatever) which I have done completely.",18413
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,"Receiving error code 2801 ADF in error.",18425
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"I am using a MacBook Pro, when I try to print anything it will not print.",18431
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"So that the Community can help you better, we will need to know exactly which version of Mac OS X is running on your MacBook Pro, and we'll also need to know whether your computer communicates with your printer via a USB cable or wi-fi.",18434
0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"To ensure the most accurate information is provided, we will need to know the version of Windows or Mac in use, as well as how you have your printer connected (USB or wireless).",18439
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"I'm running Windows 8, and hooked wireless to the MX922.",18443
0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"My original set up went smoothly and I the iMac connected with the Canon mx922 printer.",18457
0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"I purchased a wifi extender which solved the slow internet problem, but even though both the iMac and the Canon printer are successfully connected to the extended wifi signal, the iMac doesn't communicate with the printer.",18459
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Okay, so I gave up on wireless and connected the two by USB.",18460
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Now I can print, but the iMac doesn't communicate for scanning purposes, either with the basic Canon software or with third party (Vuescan) software.",18461
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"Re: PIXMA mx922 with El Capitan, wireless not working, USB connection will print but not scan - Hello.",18466
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Re: my pixma mx922 is printing orange throughout the page.",18472
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"every time we print something in color, it has an orange hue throughout.",18483
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"I've restarted the printer several times, restarted the PC (OS- MS Vista), and restarted the network.",18487
1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"The printer prints fine, both airprint from iOS devices and the PC.",18488
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"The scanner doesn't seem to work.",18489
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"Re: mx922 scan error 2,157,50 - Bummers, I'm still getting the original error: 2,157,50 I did all the suggestions you recommended, changed ink cartridge, cleared any existing print jobs (there weren't any, and have reinstalled the print driver (which I'll do again).",18490
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,"Still cannot scan....same error code.",18491
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Re: Canon MX922 (wireless issue).",18498
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Re: Canon MX922 (wireless issue).",18501
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Yes, I do indeed have a router, and was notified that the wireless setup went through in good order.",18503
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Don't think that it was a router issue, as this Canon was the third printer that I've purchased, in as many days.",18504
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"The first was an Epson Expression XP 820, which connected and printed, wirelessly, without the least bit of hassle.",18505
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Re: Canon MX922 (wireless issue).",18510
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"This Canon printer seems to be a fine device, save for the fact of my experiencing wireless connectivity with it.",18512
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"The wireless setup was done, and had completed successfully.",18513
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"However, I am not able to print, in wireless fashion, from my laptop.",18514
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"I hope not, because the next option for me (needing to print on CD/DVD's) would be the Epson equivalent offerings, which would set me back somewhat more than was paid for this Canon.",18519
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Advanced thanks. -- hide signature -- Blessings, Nahtan I just bought this printer and had no problem setting up the wireless connection.",18521
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"This Canon printer seems to be a fine device, save for the fact of my experiencing wireless connectivity with it.",18526
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"The wireless setup was done, and had completed successfully.",18527
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"However, I am not able to print, in wireless fashion, from my laptop.",18528
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"I hope not, because the next option for me (needing to print on CD/DVD's) would be the Epson equivalent offerings, which would set me back somewhat more than was paid for this Canon.",18533
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Absolutely pleased with Canon customer support.",18536
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"I needed help to just make things easier because I am disabled and they came through.",18538
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"My Canon PIXMA MX922 Wireless Office All-In-One Printer makes many thing possible that I couldn't do now with my older Canon, but customer service made it even better.",18539
0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"To have a better understanding of your issue, please let everyone know what operating system (Mac OS 10.X) you are using and if you are connected via USB or WI-FI.",18546
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"I just purchased an MX922 and I cannot get it to connect to my wireless network.",18552
0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"I did a full reset of the printer and it seemed to connect to the network long enough to be visible by my Mac in the ""Add Printer"" phase but my Mac was never able to successfully connect (it hung on ""Configuring Device Settings"") and I can only assume that is because the printer was not actually on the network.",18554
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"I tried the Reset All again and I still cannot get it to connect (Blue Wifi LED is on but printer does not have an IP address).",18555
0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"I have a Mac sitting right next to it successfully gt connected to the same WiFi that I am trying to connect this printer to with full signal but the printer will not connect.",18556
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"I am trying to configure this on 2 different Macs (one running 10.9.5 and the other running 10.11.5).",18560
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"The Canon printer is not able to connect to either one via WiFi.",18561
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"jschein wrote: I am trying to configure this on 2 different Macs (one running 10.9.5 and the other running 10.11.5).",18562
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"The Canon printer is not able to connect to either one via WiFi.",18563
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Following are the explanation and resolution as provided by Canon: A service error has occurred.",18566
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"If the above solution has not resolved your error, please contact your nearest Canon authorised service facility....",18574
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Resolution [error 6001]: If the paper output tray is closed, open it.",18575
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,"NOTE - Do not close the paper output tray while the machine is in operation; otherwise, an error will occur.",18578
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"If the above solution has not resolved your error, please contact your nearest Canon authorised service facility .",18580
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Tried to connect wirelessly and also physical USB connection and still get the error.",18587
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"It's brand new out of the box I can't see how I have a paper jam?",18589
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"I have my new MX922 connected to my home network via wireless.",18591
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,"When I attempt to scan photos I receive an error message stating that the scanning software was unable to communicate with the scanner.",18592
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"I have no issues when printing or faxing it is only the scanning function.",18594
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"It is connected via wireless - Hello.",18598
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"What other messages show in the error that you have encountered?",18599
0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Also, what version of Windows or Mac OSX do you have?",18600
