Sentence#,Wireless Setup,Wireless Connectivity,Windows Compatibility,Selling Price,Paper Feed,Overall Print Quality,Non-specific/Unknown,iOS Compatibility,Ink Consumption,Competitor Product Comparison,Audible Noise,Overall Customer Service,Cloud Connectivity,Paper Jam,Color Print Quality,Monochrome Print Quality,Build Quality,Print Speed,CD/DVD Printing,Initialization Speed,Driver Performance,Sentence,Wireless Setup_predicted,Wireless Connectivity_predicted,Windows Compatibility_predicted,Selling Price_predicted,Paper Feed_predicted,Overall Print Quality_predicted,Non-specific/Unknown_predicted,iOS Compatibility_predicted,Ink Consumption_predicted,Competitor Product Comparison_predicted,Audible Noise_predicted,Overall Customer Service_predicted,Cloud Connectivity_predicted,Paper Jam_predicted,Color Print Quality_predicted,Monochrome Print Quality_predicted,Build Quality_predicted,Print Speed_predicted,CD/DVD Printing_predicted,Initialization Speed_predicted,Driver Performance_predicted
12769,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Pulpo, you are wrong about needing the PC.",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Printing is slow.,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
19455,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,We keep getting a message saying it isn't connected when we know it is.,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16743,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Great Printer but..... - Print Quality: above average / Photo Printing: Well above average / Speed: above average / Features: excellent / Time it takes to recycle its self or what ever it does between printing: OBNOXIOUSLY POOR!,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,"The printer was a little slow to warm up - faster than a full sized business copier of course, but slower than older standard inkjets I've owned.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2898,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"Good MFC - Canon PIXMA MX922 Wireless Color Photo Printer with Scanner, Copier and Fax (Office Product) We were concerned about some reviews that said picture quality may not be as good as it could be.",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"Great - Canon PIXMA MX922 Wireless Color Photo Printer with Scanner, Copier and Fax (Office Product) The printing is fast pace, but the process for it to start up is kind of long.",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3117,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,It was easy to set up on three different computers.,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17780,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,I just got a canon pixma mx922. i setup the printer with it connected to my PC.,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9749,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"Finally, I hate the idea of heavy maintenance ink usage.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10425,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,But it also says software is available from Apple.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2674,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"What to do without professional help - Canon PIXMA MX922 Wireless Color Photo Printer with Scanner, Copier and Fax (Office Product) So far it is okay but we had to have a professional help up with the set up....still not sure about everything.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12158,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Since all 5 of my printer connections only show this problem for the MX922, I must be setting the up the printer incorrectly.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
509,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Spent the last 1.5hrs trying to set it up and it will not print.,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19276,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,I was coming away from Epson for years.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15861,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Brand 1 Year 5 Year Canon $283 $1056 Epson $340 $1423 HP $454 $2033 I would say we print on average 1000 pages a month.,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
449,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Called Tech support...,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6540,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Like it so far - What's great about it: Easy to set up . What's not so great: Doesn't seem as sturdy as older Canon printer The wireless printing was so much easier to set up than the last Canon printer I had.,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14471,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"Since Canon makes it impossible to use ink cartridges that you have on hand from a previous unit, I have decided to never invest in a more expensive printer.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5709,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Ink is used like its was free air and the replacement cartridges are as expensive as a new machine.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11751,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"It started printing portions of lines instead of full ones, I replaced the ink and used it regularly.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8657,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hate it - cannot connect to router.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
935,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,I hope we don't have to haul the printer into the other room just to connect to our wireless network!!,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4130,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,If I let the answering machine pick up I cannot receive faxes from the other telephones in the house all I hear is a constant beep.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12962,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"(If there was any jammed paper remaining in the printer, the paper may be automatically ejected.)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8817,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,There are just some many wifi connection issues with this printer.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2881,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Good printer, good price, one drawback - Canon PIXMA MX922 Wireless Color Photo Printer with Scanner, Copier and Fax (Office Product) This multifunction printer works well.",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7022,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Wireless with little setup.,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"In addition, depending on how far away your printer is from your wireless access point/router, the printer may have a stronger or weaker signal strength, which can also contribute to how long it takes for a print job to start printing.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
11776,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Bulls***, the printing this ""High Quality Printer"" prints is the worst I have ever seen.",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4160,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Not your choice - Cons: Difficult to Set Up, Quality After seeing this all-in-one recommended by PC Magazine, I purchased it through Office Depot.",1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,I called customer service twice today and no solution.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14777,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,All of the sudden I can't print on my wireless PIXMA MX922 because nothing will recognize it.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6985,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Not as noisy as some other reviewers say it is.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14278,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"I re-connected the printer to my WiFi network, fine.",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15453,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Press the Setup button.,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11561,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,I want it to print from the lower tray.,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Once this has been done, try scanning from the IJ Scan Utility to test the unit.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11116,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"The printer queue will eventually note: ""A communication error has occurred"".",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2344,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"took me time - Canon PIXMA MX922 Wireless Color Photo Printer with Scanner, Copier and Fax (Office Product) I have a Chromebook and it took me some time to figure how to connect the cloud printer to my device, and still have some days when printing is not that easy but once I get it to work it is just fine.",0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2757,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"I don't think I'll ever use it for all that it is capable of, but the wireless printing is a great feature.",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11921,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"I've uninstalled and reinstalled all the printer drivers and software on the laptop (except Image Garden, which I don't think is required), the SCAN bar is still empty.",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
945,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hooking it up to our wi-fi was not as easy as it should have been if there was a bigger display.,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4411,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,"Which is to print from my iphone, mac, and be able to print wirelessly.",0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19630,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,When the new one is setup I 'm going to take apart the old one to try my hand at a fix for a back up.,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14478,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"The print quality is very good, and the additional scanning and copying functionality is excellent.",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9301,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"So that the Community can help you better, we will need to know the Computer Operating System you're using (Windows XP/Vista/7/8 or Mac 10.x), as well as the way you connect to your device (USB or networked via WiFi or Ethernet).",0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1520,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Things I like: this baby has a document feeder.,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11836,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Overall we like this better than earlier Epson models.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11456,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Next time I will buy HP.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4846,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,"Good Photo Printer - What's great about it: Good Image Quality, Holds lots of paper . What's not so great: Large size, Prints slow The Canon MX922 is a great home all in one printer for people who like photos.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
13057,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Follow the prompts and the installation will complete.,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5131,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Good quality prints especially for the price.,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18592,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,When I attempt to scan photos I receive an error message stating that the scanning software was unable to communicate with the scanner.,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5064,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,Ink seems to go quicker than my last Epson.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
9257,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,The printer shows up on my inventory of devices but clearly is not speaking to my pc.,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8561,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"When it finally prints, the quality is fine, but I have to plan on at least 5 minutes each time I want to print something, and often longer.",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5988,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,"Pros: Print quality Cons: Large, Length Of Print Time, Noisy Best Uses: Everyday documents Describe Yourself: Frequent User Primary use: Personal Bottom Line: No",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
18810,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,It's easy to set-up with no issues.,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6992,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"I do like the fact that I can print remotely from my laptop without being hardwired, but I don't think it should take as long as it does.",0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
522,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Nice printer for the price. - Canon PIXMA MX922 Wireless Color Photo Printer with Scanner, Copier and Fax (Office Product) So far this has been an excellent printer for the money.",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,The ScanGear software repeatedly failed to install.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10157,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Re: mx922 printer fails to print 8.5""x11"" paper (1/2 of the time) due to ""no paper i - I'm having this problem as well.",0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1497,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,"But a few days later, when I tried to print from the iPad, it wouldn't work.",0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1457,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"The starter cartridges are going fast, but that is to be expected.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
7309,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Got this Canon and for the first time our wireless wi-fi works!,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2151,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Works fine - Canon PIXMA MX922 Wireless Color Photo Printer with Scanner, Copier and Fax (Office Product) The paper feed is somewhat fickle.",0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14960,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,I have done these steps multiple times and once I thought everything was clear and tried printing another job and the same error occurred again.,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4167,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Works with both PC and IPad which is mainly why I bought it.,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4749,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Almost no paper jams with all sorts of media.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19129,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Does a beautiful job until it doesn't - This printer is easy to set up and easy to use.,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11778,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Even my oldest HP printer does better than this trash.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11547,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"The drivers were installed, they were working fine, then several Win 10 updates later they stopped working.",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5136,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Price was right for my budget.,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18395,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,I've replaced 2 ink cartridges since this started.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18822,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"Relatively low profile - not small, but not too tall and will fit in a space with less clearance than a lot of the HP's with tall paper feeders.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1583,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"The printer installed effortlessly, even though it's all wireless.",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4077,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,I'm having a problem with the scanner in that the output after scanning cannot be displayed and is accompanied with an error message : Cannot write file.,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11791,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Go with Brother printers instead.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3162,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Much more so than the routers tech support which seem scripted and delivered by someone with a very low voice and with an accent that I had a hard time understanding.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4399,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"Great all-purpose printer - What's great about it: easy to use, practical . What's not so great: A little slow to print Overall, a great value.",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
15882,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"I would have bought the much cheaper HP had I known, This can be fixed by Canon in fact they could make it even better than HP.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
